store_id,dept_id,avg_holdiay_sales,avg_non_holiday_sales,holiday_delta,holiday_lift_pct,total_holiday_sales,total_non_holiday_sales,holiday_weeks,non_holiday_weeks
20,17,27059.08,17826.427619048,9232.652380952,0.517919382,27059.08,374354.98,1,21
20,6,18443.865,10595.017857143,7848.847142857,0.740805466,36887.73,148330.25,2,14
33,59,28.1,42.265,-14.165,-0.335147285,56.2,422.65,2,10
29,17,,7923.062,,,0,79230.62,0,10
22,10,,19525.175,,,0,234302.1,0,12
27,87,12126.18,16825.076666667,-4698.896666667,-0.279279361,12126.18,252376.15,1,15
33,2,7288.12,7470.13375,-182.01375,-0.024365528,7288.12,119522.14,1,16
36,10,,196.65875,,,0,3146.54,0,16
25,32,5029.54,3664.895384615,1364.644615385,0.372355681,10059.08,47643.64,2,13
34,1,20901.58,21675.612,-774.032,-0.035709811,20901.58,325134.18,1,15
35,3,7438.02,20065.937777778,-12627.917777778,-0.629321087,7438.02,180593.44,1,9
34,55,8495.43,10370.016666667,-1874.586666667,-0.18076988,8495.43,124440.2,1,12
37,22,71.6,75.396666667,-3.796666667,-0.050355895,71.6,452.38,1,6
1,33,6957.64,6626.27,331.37,0.050008527,6957.64,72888.97,1,11
11,22,15356.326666667,15432.379444444,-76.052777777,-0.00492813,46068.98,277782.83,3,18
35,19,,-5.94,,,0,-5.94,0,1
36,16,684.64,767.194545455,-82.554545455,-0.107605751,684.64,8439.14,1,11
29,43,,0.5,,,0,1,0,2
35,31,4991.5,4159.456363636,832.043636364,0.200036631,4991.5,45754.02,1,11
16,60,,98.676923077,,,0,1282.8,0,13
26,67,,6330.107142857,,,0,88621.5,0,14
2,51,,13.8,,,0,27.6,0,2
24,50,1580,1284,296,0.230529595,1580,14124,1,11
30,18,,123.753333333,,,0,371.26,0,3
6,83,,4094.9825,,,0,49139.79,0,12
28,59,192.195,1301.629,-1109.434,-0.852342718,384.39,13016.29,2,10
14,92,205314.67,178694.108181818,26620.561818182,0.148972801,205314.67,1965635.19,1,11
41,14,16379.433333333,15325.188571429,1054.244761904,0.068791634,49138.3,107276.32,3,7
42,6,,10,,,0,10,0,1
27,77,477,,,,477,0,1,0
45,47,,100,,,0,100,0,1
36,44,,18,,,0,18,0,1
2,56,2278.055,7491.213157895,-5213.158157895,-0.69590306,4556.11,142333.05,2,19
5,96,7197.1,6069.8565,1127.2435,0.185711722,21591.3,121397.13,3,20
6,58,3910,2831.5985,1078.4015,0.380845484,3910,56631.97,1,20
9,74,,7062.913529412,,,0,120069.53,0,17
10,45,55.965,51.329,4.636,0.090319313,111.93,513.29,2,10
12,22,17728.12,10273.088461538,7455.031538462,0.72568552,35456.24,133550.15,2,13
12,4,27448.365,27132.843846154,315.521153846,0.011628754,54896.73,352726.97,2,13
13,50,1515.625,2067.909090909,-552.284090909,-0.26707368,3031.25,22747,2,11
15,28,795.445,689.535,105.91,0.153596264,1590.89,15169.77,2,22
17,30,2180.49,2301.440833333,-120.950833333,-0.052554396,4360.98,55234.58,2,24
17,58,1100,1866.631578947,-766.631578947,-0.410703209,1100,35466,1,19
17,7,53171.2,17219.934,35951.266,2.087770255,53171.2,344398.68,1,20
19,36,,1803.325294118,,,0,30656.53,0,17
20,54,,239.769285714,,,0,3356.77,0,14
20,2,,76539.090625,,,0,1224625.45,0,16
21,13,27006.26,28716.285,-1710.025,-0.059548963,27006.26,516893.13,1,18
21,56,,1266.362380952,,,0,26593.61,0,21
23,55,15055.48,18074.748947368,-3019.268947368,-0.167043479,15055.48,343420.23,1,19
25,37,2716.26,2962.763,-246.503,-0.083200377,5432.52,59255.26,2,20
33,40,6877.43,6377.9575,499.4725,0.078312297,13754.86,127559.15,2,20
34,81,15524.75,15904.104736842,-379.354736842,-0.023852631,31049.5,302177.99,2,19
35,22,31009.35,21002.74625,10006.60375,0.476442634,62018.7,336043.94,2,16
41,97,18143.325,19645.750588235,-1502.425588235,-0.076475856,36286.65,333977.76,2,17
41,21,4638.51,5485.007857143,-846.497857143,-0.154329379,4638.51,76790.11,1,14
43,59,362.31,112.778888889,249.531111111,2.212569334,362.31,2030.02,1,18
2,83,6975.43,5766.075263158,1209.354736842,0.209736204,6975.43,109555.43,1,19
4,80,21660.915,18908.453571429,2752.461428571,0.14556777,43321.83,264718.35,2,14
7,80,542.95,381.288,161.662,0.423989216,1628.85,5719.32,3,15
8,72,,41305.214666667,,,0,619578.22,0,15
14,29,,10381.8925,,,0,83055.14,0,8
14,74,25571.78,25299.898,271.882,0.010746367,25571.78,379498.47,1,15
17,33,,4850.4485,,,0,97008.97,0,20
20,37,4490.55,4445.037272727,45.512727273,0.010238998,4490.55,48895.41,1,11
23,97,6369.416666667,5510.13,859.286666667,0.155946714,19108.25,121222.86,3,22
24,30,4741.01,4361.969166667,379.040833333,0.086896725,9482.02,52343.63,2,12
25,74,16337.113333333,11900.2725,4436.840833333,0.37283523,49011.34,190404.36,3,16
32,32,,5411.277647059,,,0,91991.72,0,17
34,91,29067.57,35140.589230769,-6073.019230769,-0.172820643,29067.57,456827.66,1,13
35,79,33396.01,24311.651666667,9084.358333333,0.373662738,33396.01,291739.82,1,12
36,14,1683.66,1803.18,-119.52,-0.0662829,1683.66,21638.16,1,12
43,80,15895.65,16679.372727273,-783.722727273,-0.046987542,31791.3,366946.2,2,22
44,72,276.86,90.671428571,186.188571429,2.053442571,276.86,1269.4,1,14
45,4,26775.63,24158.069230769,2617.560769231,0.108351406,26775.63,628109.8,1,26
1,32,6857.35,10484.062666667,-3626.712666667,-0.345926268,6857.35,157260.94,1,15
1,17,,9574.6425,,,0,191492.85,0,20
6,22,,19050.475909091,,,0,419110.47,0,22
7,13,12701.62,14221.107777778,-1519.487777778,-0.106847357,12701.62,255979.94,1,18
8,21,6992.02,4971.9875,2020.0325,0.406282699,6992.02,99439.75,1,20
11,31,3858.085,2949.13,908.955,0.308211235,7716.17,47186.08,2,16
16,95,,28863.635,,,0,634999.97,0,22
17,94,,536.33,,,0,5363.3,0,10
19,31,3485.32,2843.957142857,641.362857143,0.225517764,3485.32,39815.4,1,14
22,79,,16471.472857143,,,0,230600.62,0,14
24,81,28842.81,24587.416,4255.394,0.17307203,28842.81,491748.32,1,20
24,24,5842.79,5878.726470588,-35.936470588,-0.006112969,5842.79,99938.35,1,17
25,3,,12660.43,,,0,215227.31,0,17
27,85,3981.156666667,4739.257619048,-758.100952381,-0.159961963,11943.47,99524.41,3,21
27,26,,12034.168823529,,,0,204580.87,0,17
30,5,290,479.905714286,-189.905714286,-0.395714634,290,6718.68,1,14
34,67,9356.336666667,6581.477647059,2774.859019608,0.421616416,28069.01,111885.12,3,17
37,8,15109.27,16070.22375,-960.95375,-0.059797161,30218.54,257123.58,2,16
43,16,2959.605,3094.278333333,-134.673333333,-0.043523342,5919.21,55697.01,2,18
44,24,,15.44,,,0,46.32,0,3
44,67,1459.235,1028.2295,431.0055,0.419172471,2918.47,20564.59,2,20
2,30,,4935.53047619,,,0,103646.14,0,21
4,1,,33345.410909091,,,0,366799.52,0,11
8,67,6095.106666667,5459.730588235,635.376078432,0.116374987,18285.32,92815.42,3,17
9,94,,172.718571429,,,0,1209.03,0,7
12,13,44972.99,46945.638235294,-1972.648235294,-0.042019841,44972.99,798075.85,1,17
17,3,,16449.63,,,0,361891.86,0,22
18,8,27035.49,32693.357727273,-5657.867727273,-0.173058631,27035.49,719253.87,1,22
21,36,,2287.426470588,,,0,38886.25,0,17
22,8,32887.37,36578.581666667,-3691.211666667,-0.100911831,65774.74,438942.98,2,12
22,42,7837.68,7480.984166667,356.695833333,0.047680335,15675.36,89771.81,2,12
22,18,30596.38,10992.967647059,19603.412352941,1.783268448,30596.38,186880.45,1,17
26,38,91472.75,104252.731176471,-12779.981176471,-0.122586536,91472.75,1772296.43,1,17
30,98,5847.53,3365.514210526,2482.015789474,0.737484864,5847.53,63944.77,1,19
31,95,112527.59,105221.162777778,7306.427222222,0.069438761,225055.18,1893980.93,2,18
32,21,3885.13,4977.854545455,-1092.724545455,-0.219517171,3885.13,109512.8,1,22
35,58,1155,2803.617647059,-1648.617647059,-0.588032269,1155,47661.5,1,17
35,17,24754.29,16816.468947368,7937.821052632,0.472026623,24754.29,319512.91,1,19
40,30,1854.093333333,2749.471333333,-895.378,-0.325654605,5562.28,41242.07,3,15
41,4,31250.86,31177.233,73.627,0.002361563,31250.86,623544.66,1,20
41,71,,4862.847333333,,,0,72942.71,0,15
1,26,7065.795,6458.223478261,607.571521739,0.094077191,14131.59,148539.14,2,23
2,21,11584.473333333,11263.851111111,320.622222222,0.028464707,34753.42,101374.66,3,9
16,6,4612.76,4951.933913043,-339.173913043,-0.068493223,18451.04,113894.48,4,23
16,11,13456.033333333,11612.224210526,1843.809122807,0.158781736,40368.1,220632.26,3,19
19,55,10974.4,15045.537647059,-4071.137647059,-0.270587715,10974.4,255774.14,1,17
26,24,,3157.915,,,0,69474.13,0,22
26,59,339.925,260.209411765,79.715588235,0.306351672,679.85,4423.56,2,17
26,21,6533.175,5686.404285714,846.770714286,0.148911451,13066.35,119414.49,2,21
35,52,1402.495,1693.033076923,-290.538076923,-0.171608033,2804.99,22009.43,2,13
39,25,5684.696666667,7285.56,-1600.863333333,-0.219730993,17054.09,116568.96,3,16
39,72,,45882.699230769,,,0,596475.09,0,13
40,1,,16710.316470588,,,0,284075.38,0,17
42,81,17465.24,16055.381,1409.859,0.087812242,34930.48,321107.62,2,20
7,92,,26773.110526316,,,0,508689.1,0,19
15,20,5746.2,4129.271666667,1616.928333333,0.391577126,5746.2,49551.26,1,12
16,25,,4726.209130435,,,0,108702.81,0,23
17,23,16879.72,12923.53,3956.19,0.306123017,16879.72,206776.48,1,16
19,13,33683.656666667,33428.211538462,255.445128205,0.007641603,101050.97,434566.75,3,13
20,13,51576.1,59322.384666667,-7746.284666667,-0.130579455,51576.1,889835.77,1,15
22,54,76.78,55.978181818,20.801818182,0.37160582,153.56,615.76,2,11
23,21,,9569.278,,,0,191385.56,0,20
24,82,21802.86,17799.785,4003.075,0.22489457,21802.86,284796.56,1,16
32,97,17671.44,17006.045,665.395,0.039126969,17671.44,340120.9,1,20
35,74,16729.175,21096.228181818,-4367.053181818,-0.207006349,33458.35,232058.51,2,11
39,30,2887.8,3989.154705882,-1101.354705882,-0.276087238,8663.4,67815.63,3,17
1,96,,32262.742307692,,,0,419415.65,0,13
6,25,,14728.315,,,0,265109.67,0,18
6,2,47686.425,50971.96,-3285.535,-0.064457694,95372.85,815551.36,2,16
10,2,98336.715,110050.487777778,-11713.772777778,-0.10643999,196673.43,1980908.78,2,18
18,3,13978.06,20772.939473684,-6794.879473684,-0.327102454,13978.06,394685.85,1,19
19,41,5571.17,2635.851666667,2935.318333333,1.113612868,5571.17,31630.22,1,12
20,1,31421.37,32519.1405,-1097.7705,-0.033757673,62842.74,650382.81,2,20
21,19,1388.46,2048.341052632,-659.881052632,-0.322153897,2776.92,38918.48,2,19
22,30,,4806.178181818,,,0,52867.96,0,11
25,91,6805.68,7730.862,-925.182,-0.119673847,13611.36,154617.24,2,20
25,93,935.5,758.939375,176.560625,0.232641277,935.5,12143.03,1,16
26,26,3212.95,3531.638461538,-318.688461538,-0.090238133,3212.95,45911.3,1,13
27,28,,918.83,,,0,13782.45,0,15
30,83,1397.19,1733.387058824,-336.197058824,-0.19395383,2794.38,29467.58,2,17
34,74,12471.93,7667.040588235,4804.889411765,0.626694141,12471.93,130339.69,1,17
34,28,,265.568888889,,,0,4780.24,0,18
39,12,,4583.331428571,,,0,96249.96,0,21
44,7,577.815,511.830909091,65.984090909,0.128917753,1155.63,5630.14,2,11
45,95,51471.74,51585.199,-113.459,-0.002199449,51471.74,515851.99,1,10
5,46,4614.155,4951.645,-337.49,-0.068157148,9228.31,89129.61,2,18
8,10,15125.45,21383.777333333,-6258.327333333,-0.292667064,15125.45,320756.66,1,15
8,83,3761.28,2779.918333333,981.361666667,0.353018164,3761.28,50038.53,1,18
10,41,,9005.324,,,0,135079.86,0,15
10,80,,439.668421053,,,0,8353.7,0,19
10,48,,1879.22,,,0,28188.3,0,15
14,11,16472.68,17949.708,-1477.028,-0.082287021,16472.68,179497.08,1,10
16,96,102.2,133.226666667,-31.026666667,-0.232886309,306.6,1998.4,3,15
16,87,12209.38,8792.6925,3416.6875,0.388582621,12209.38,140683.08,1,16
27,12,3923.61,3913.820625,9.789375,0.002501232,7847.22,62621.13,2,16
27,22,35074.89,17449.925,17624.965,1.010030989,35074.89,383898.35,1,22
31,24,,4027.366666667,,,0,60410.5,0,15
31,36,261,1562.372,-1301.372,-0.832946315,261,31247.44,1,20
33,1,2311.54,2660.558666667,-349.018666667,-0.131182473,2311.54,39908.38,1,15
35,26,5648.2,14158.059,-8509.859,-0.601061134,5648.2,141580.59,1,10
43,10,606.08,489.7875,116.2925,0.237434602,606.08,5877.45,1,12
45,1,14595.1,18781.852142857,-4186.752142857,-0.222914764,14595.1,262945.93,1,14
12,85,2144.91,2053.689090909,91.220909091,0.044418072,2144.91,22590.58,1,11
13,90,,116907.44,,,0,1519796.72,0,13
21,7,,18163.927333333,,,0,272458.91,0,15
23,98,48.646666667,151.093846154,-102.447179487,-0.678036744,145.94,1964.22,3,13
23,13,,39149.849285714,,,0,548097.89,0,14
29,74,13608.18,7929.982777778,5678.197222222,0.716041558,40824.54,142739.69,3,18
31,87,8303.19,8595.112,-291.922,-0.033963723,8303.19,85951.12,1,10
34,10,13640.78,17514.373571429,-3873.593571429,-0.22116655,13640.78,245201.23,1,14
42,98,4952.59,6083.914666667,-1131.324666667,-0.185953408,4952.59,91258.72,1,15
45,92,46865.21,47910.136111111,-1044.926111111,-0.021810126,93730.42,862382.45,2,18
5,59,116.805,56.987142857,59.817857143,1.049672859,233.61,797.82,2,14
7,54,175,55.519090909,119.480909091,2.152068903,175,1221.42,1,22
14,54,311.36,195.830909091,115.529090909,0.589943086,622.72,2154.14,2,11
15,98,321.13,278.092666667,43.037333333,0.154758965,642.26,4171.39,2,15
23,1,43500.89,28888.695,14612.195,0.505810145,43500.89,346664.34,1,12
26,55,7176.37,9371.975294118,-2195.605294118,-0.234273483,7176.37,159323.58,1,17
29,16,2636.085,8516.332727273,-5880.247727273,-0.69046712,5272.17,93679.66,2,11
29,2,,25436.861052632,,,0,483300.36,0,19
29,93,1071.415,1201.683529412,-130.268529412,-0.108405022,2142.83,20428.62,2,17
41,38,42550.75,48611.389473684,-6060.639473684,-0.124675298,42550.75,923616.4,1,19
7,22,10883.835,6979.116190476,3904.718809524,0.559486145,43535.34,146561.44,4,21
9,6,4794.88,2831.09625,1963.78375,0.693647823,4794.88,45297.54,1,16
16,8,,14321.329285714,,,0,200498.61,0,14
27,3,19082.39,24167.687857143,-5085.297857143,-0.210417227,19082.39,338347.63,1,14
29,22,7817.56,6780.3775,1037.1825,0.152968253,7817.56,81364.53,1,12
3,59,291.43,350.862142857,-59.432142857,-0.169388873,291.43,4912.07,1,14
18,55,23436.685,14399.844545455,9036.840454545,0.62756514,46873.37,158398.29,2,11
28,35,,2772.807692308,,,0,36046.5,0,13
28,4,30796.45,27325.136,3471.314,0.127037392,30796.45,409877.04,1,15
3,91,203.23,327.723684211,-124.493684211,-0.379873931,203.23,6226.75,1,19
7,28,323.615,186.347142857,137.267857143,0.736624426,647.23,3913.29,2,21
13,83,4650.1,5066.505625,-416.405625,-0.082187933,4650.1,81064.09,1,16
13,3,23859.07,24757.296315789,-898.226315789,-0.036281277,47718.14,470388.63,2,19
18,31,3070.7,3044.366842105,26.333157895,0.008649798,3070.7,57842.97,1,19
22,19,947.65,869.856,77.794,0.089433194,947.65,8698.56,1,10
23,14,67443.07,30172.028666667,37271.041333333,1.235284566,67443.07,452580.43,1,15
24,20,,5938.315,,,0,118766.3,0,20
7,16,7477.693333333,12967.169375,-5489.476041667,-0.423336496,22433.08,207474.71,3,16
29,29,4481.06,4643.984166667,-162.924166667,-0.035082843,8962.12,55727.81,2,12
32,2,45637.815,49379.964615385,-3742.149615385,-0.075782752,91275.63,641939.54,2,13
38,40,,16432.518333333,,,0,295785.33,0,18
5,60,114.4,227.046153846,-112.646153846,-0.496137688,114.4,2951.6,1,13
11,30,5554.29,6219.760714286,-665.470714286,-0.106992977,11108.58,87076.65,2,14
12,30,,6230.286470588,,,0,105914.87,0,17
14,32,14076.995,10256.725333333,3820.269666667,0.37246485,28153.99,153850.88,2,15
14,8,,52830.493888889,,,0,950948.89,0,18
17,8,17282.75,20769.925,-3487.175,-0.167895406,17282.75,207699.25,1,10
24,91,55020.985,51282.658823529,3738.326176471,0.072896497,110041.97,871805.2,2,17
24,31,,2206.877647059,,,0,37516.92,0,17
10,47,,-342,,,0,-1368,0,4
14,34,,27313.294545455,,,0,300446.24,0,11
27,4,44065.785,43044.702666667,1021.082333333,0.02372144,88131.57,645670.54,2,15
11,20,,9384.710666667,,,0,140770.66,0,15
13,40,74321.75,77765.927727273,-3444.177727273,-0.044289033,74321.75,1710850.41,1,22
15,41,1559,1433.466666667,125.533333333,0.087573249,1559,21502,1,15
39,79,32258.445,40151.341428571,-7892.896428571,-0.196578648,64516.89,562118.78,2,14
24,97,18459.013333333,18976.002666667,-516.989333334,-0.027244375,55377.04,284640.04,3,15
25,9,,16187.415238095,,,0,339935.72,0,21
27,20,,10608.866923077,,,0,137915.27,0,13
18,36,2360.73,2488.245714286,-127.515714286,-0.051247236,2360.73,34835.44,1,14
33,60,79.2,110.366666667,-31.166666667,-0.282392027,79.2,662.2,1,6
6,28,654.7175,654.897692308,-0.180192308,-0.000275146,2618.87,8513.67,4,13
12,9,17521.75,20892.401176471,-3370.651176471,-0.161333834,35043.5,355170.82,2,17
26,94,43072.46,42552.097222222,520.362777778,0.01222884,43072.46,765937.75,1,18
33,80,7490.75,7960.825454545,-470.075454545,-0.059048582,14981.5,87569.08,2,11
37,79,7052.59,7917.311111111,-864.721111111,-0.109219039,7052.59,71255.8,1,9
45,52,950.06,1516.562857143,-566.502857143,-0.373543935,950.06,21231.88,1,14
2,44,5711.9,6989.702,-1277.802,-0.182812086,5711.9,69897.02,1,10
4,17,19162.82,16341.880909091,2820.939090909,0.172620221,38325.64,179760.69,2,11
16,67,2503.41,3230.0775,-726.6675,-0.22496906,2503.41,51681.24,1,16
34,56,554.09,3672.664,-3118.574,-0.849131312,554.09,36726.64,1,10
27,25,14514.715,12932.967727273,1581.747272727,0.122303504,29029.43,284525.29,2,22
30,52,32.39,18.254285714,14.135714286,0.774377837,32.39,255.56,1,14
40,74,10646.57,9628.181666667,1018.388333333,0.105771616,10646.57,173307.27,1,18
10,24,,14603.996666667,,,0,219059.95,0,15
15,2,24084.67,26784.4575,-2699.7875,-0.100796796,24084.67,321413.49,1,12
1,20,6051.57,4410.05,1641.52,0.372222537,6051.57,35280.4,1,8
29,14,,9170.834117647,,,0,155904.18,0,17
41,51,,13.942,,,0,139.42,0,10
9,24,3777.21,2362.686666667,1414.523333333,0.598692731,7554.42,28352.24,2,12
28,7,40410.57,21873.405,18537.165,0.84747505,80821.14,262480.86,2,12
39,95,98304.728,101247.955,-2943.227,-0.029069496,491523.64,1012479.55,5,10
38,82,,6040.822727273,,,0,66449.05,0,11
6,79,18998.83,26386.115,-7387.285,-0.27996865,18998.83,211088.92,1,8
35,95,,43256.751875,,,0,692108.03,0,16
11,59,701.48,2863.437692308,-2161.957692308,-0.755021734,701.48,37224.69,1,13
31,99,,366.454285714,,,0,2565.18,0,7
40,77,,204,,,0,204,0,1
5,95,,19369.860833333,,,0,232438.33,0,12
44,33,,5.97,,,0,5.97,0,1
7,12,3075.79,5558.517692308,-2482.727692308,-0.446652836,3075.79,72260.73,1,13
4,99,0.07,33.765,-33.695,-0.997926847,0.07,135.06,1,4
23,11,23828.18,36328.229375,-12500.049375,-0.344086392,23828.18,581251.67,1,16
27,71,,10763.336923077,,,0,139923.38,0,13
45,45,,10.455,,,0,20.91,0,2
18,41,,1063.558571429,,,0,7444.91,0,7
36,42,88.4,92.031,-3.631,-0.039454097,176.8,920.31,2,10
26,45,16.705,54.0275,-37.3225,-0.690805608,33.41,216.11,2,4
37,91,31758.47,31054.255833333,704.214166667,0.022676897,31758.47,372651.07,1,12
1,47,,-284.333333333,,,0,-853,0,3
19,39,,4.47,,,0,4.47,0,1
36,32,,5,,,0,5,0,1
31,47,,-17,,,0,-17,0,1
29,51,6.24,20.02,-13.78,-0.688311688,6.24,40.04,1,2
36,23,,4,,,0,4,0,1
25,47,,15,,,0,15,0,1
27,47,,84.5,,,0,253.5,0,3
31,78,,12,,,0,12,0,1
20,47,,0,,,0,0,0,1
18,78,,15,,,0,15,0,1
15,77,204,,,,204,0,1,0
1,60,1413.6,897.882352941,515.717647059,0.574371069,1413.6,15264,1,17
3,22,3454.565,2808.520909091,646.044090909,0.230030009,6909.13,61787.46,2,22
4,83,7665.62,9760.162857143,-2094.542857143,-0.21460122,7665.62,136642.28,1,14
5,40,17676.22,19100.139545455,-1423.919545455,-0.074550217,17676.22,420203.07,1,22
9,8,20655.79,20907.43125,-251.64125,-0.012035972,20655.79,334518.9,1,16
11,24,,8870.621578947,,,0,168541.81,0,19
16,16,1485.87,9918.720869565,-8432.850869565,-0.850195401,1485.87,228130.58,1,23
16,45,17.31,10.932727273,6.377272727,0.583319474,17.31,120.26,1,11
18,46,29855.3,25290.433846154,4564.866153846,0.18049774,29855.3,328775.64,1,13
19,29,6075.86,5290.727692308,785.132307692,0.148397792,6075.86,68779.46,1,13
19,20,7593.825,6367.211666667,1226.613333333,0.192645289,15187.65,76406.54,2,12
21,5,,14057.335,,,0,309261.37,0,22
22,5,17538.555,22329.743571429,-4791.188571429,-0.21456532,35077.11,312616.41,2,14
25,6,2593.82,3680.995625,-1087.175625,-0.295348252,2593.82,58895.93,1,16
25,5,30190.42,12623.435,17566.985,1.391616862,90571.26,201974.96,3,16
26,13,24028.16,21493.376470588,2534.783529412,0.11793324,24028.16,365387.4,1,17
29,58,993,868.125,124.875,0.143844492,1986,6945,2,8
30,72,,74.618125,,,0,1193.89,0,16
33,3,372.31,249.411764706,122.898235294,0.492752358,372.31,4240,1,17
33,21,147.68,220.206,-72.526,-0.32935524,443.04,3303.09,3,15
34,96,24179.13,18339.575294118,5839.554705882,0.318412756,48358.26,311772.78,2,17
34,35,1560.37,1598.609,-38.239,-0.023920171,1560.37,31972.18,1,20
36,67,,715.353571429,,,0,10014.95,0,14
36,80,22487.93,19693.766666667,2794.163333333,0.141880595,22487.93,354487.8,1,18
39,10,13373.83,15391.8875,-2018.0575,-0.131111763,13373.83,369405.3,1,24
41,67,15617.75,8341.206923077,7276.543076923,0.872360936,15617.75,108435.69,1,13
41,16,13941.3,13907.035,34.265,0.002463861,13941.3,278140.7,1,20
42,14,2109.128,1429.79625,679.33175,0.475124865,10545.64,22876.74,5,16
43,72,110.07,60.37125,49.69875,0.823218833,110.07,965.94,1,16
45,30,2293.46,3025.626875,-732.166875,-0.241988489,2293.46,48410.03,1,16
1,54,383,69.796,313.204,4.487420483,383,697.96,1,10
8,14,9336.15,10497.538888889,-1161.388888889,-0.110634397,18672.3,94477.85,2,9
12,87,11209.046666667,10944.247058824,264.799607843,0.024195324,33627.14,186052.2,3,17
13,94,60527.31,76700.787857143,-16173.477857143,-0.21086456,60527.31,1073811.03,1,14
15,3,29780.156666667,8300.849411765,21479.307254902,2.587603532,89340.47,141114.44,3,17
17,6,4750.91,6273.178888889,-1522.268888889,-0.242663077,14252.73,112917.22,3,18
18,72,57288.423333333,66231.127222222,-8942.703888889,-0.135022674,171865.27,1192160.29,3,18
20,29,11231.925,9619.267777778,1612.657222222,0.167648646,22463.85,173146.82,2,18
20,46,29277.79,32283.102,-3005.312,-0.093092417,29277.79,322831.02,1,10
23,32,,10748.779230769,,,0,139734.13,0,13
