Store,Dept,Date,Weekly_Sales,IsHoliday
22,1,2011-03-18,18694.93,False
32,7,2012-02-24,16421.41,False
9,6,2012-09-14,1378.53,False
31,25,2011-05-06,8817.53,False
21,17,2011-11-25,10916.73,True
30,17,2011-07-01,97.21,False
8,42,2011-04-22,5966.25,False
6,96,2010-11-26,38107.03,True
30,25,2011-01-21,39.25,False
11,12,2010-02-26,4903.4,False
30,17,2010-08-27,268.52,False
33,11,2011-12-23,141.42,False
45,9,2011-09-09,13824.99,True
20,49,2011-12-02,19498.17,False
16,14,2012-08-17,7777.11,False
33,79,2012-09-28,13063.15,False
40,48,2012-01-06,988.0,False
8,21,2010-08-27,5369.08,False
38,90,2012-05-04,41294.2,False
10,28,2010-09-24,1021.64,False
27,85,2012-06-29,5148.23,False
25,11,2010-11-05,12026.27,False
29,52,2010-04-23,1173.82,False
16,5,2010-10-29,8524.9,False
18,17,2012-08-31,13346.01,False
41,20,2011-04-22,5022.9,False
13,71,2011-03-18,12443.53,False
19,94,2012-06-15,41423.27,False
39,59,2011-11-11,741.57,False
27,18,2010-07-23,1.25,False
44,42,2010-12-17,90.95,False
18,51,2011-04-29,3.0,False
5,26,2010-08-06,1239.15,False
39,28,2010-07-30,425.08,False
21,22,2010-04-02,9581.38,False
25,67,2011-03-25,6518.02,False
27,90,2010-10-15,95592.53,False
25,17,2012-05-11,8470.11,False
6,23,2012-04-27,27623.08,False
34,28,2012-09-21,306.71,False
20,60,2012-03-16,648.0,False
18,16,2011-08-05,16056.69,False
26,8,2011-10-07,33524.59,False
45,20,2010-07-30,5743.22,False
23,13,2011-01-14,30781.83,False
40,87,2012-05-04,25875.57,False
41,25,2012-02-17,6571.3,False
44,98,2012-08-17,3069.48,False
31,80,2012-09-14,20561.79,False
45,33,2010-05-14,4083.0,False
3,25,2010-12-31,2254.34,True
9,96,2010-02-12,2304.09,True
10,1,2012-06-08,24653.33,False
4,58,2012-08-31,2705.0,False
42,52,2011-04-29,36.01,False
34,55,2010-11-05,9920.15,False
16,71,2010-06-04,1294.08,False
42,60,2012-07-27,162.0,False
38,85,2012-02-17,12.35,False
34,83,2011-07-22,3223.7,False
35,42,2012-06-15,7828.05,False
6,72,2010-03-05,78699.59,False
27,52,2011-04-15,1646.9,False
40,45,2010-02-26,15.47,False
32,41,2010-10-29,4673.0,False
1,6,2010-11-26,20163.69,True
34,4,2011-01-07,20495.07,False
3,60,2012-07-06,180.0,False
23,6,2011-09-30,5690.54,False
40,67,2010-05-21,6633.15,False
25,32,2010-02-12,4792.26,True
20,59,2010-07-09,1094.11,False
44,97,2010-11-05,6464.1,False
7,21,2012-07-27,2825.37,False
33,11,2010-10-15,61.93,False
45,10,2011-04-08,13758.71,False
25,30,2011-09-09,2555.28,True
19,25,2010-09-03,13783.12,False
34,9,2011-06-24,20394.83,False
1,46,2012-02-24,21075.68,False
4,14,2012-09-07,27836.22,True
1,58,2011-07-15,4365.0,False
1,9,2010-03-26,27897.97,False
31,96,2011-04-15,28371.64,False
14,52,2010-03-12,2938.12,False
21,55,2011-09-16,6696.69,False
31,34,2011-01-21,10999.01,False
25,28,2010-08-13,304.39,False
17,11,2010-10-01,11962.74,False
15,19,2011-10-14,1319.59,False
21,10,2011-12-30,13514.98,True
15,27,2010-09-03,1206.42,False
19,6,2011-09-16,4451.73,False
6,4,2011-04-08,32487.81,False
14,9,2010-10-22,14140.15,False
5,22,2011-11-11,2420.51,False
28,26,2012-07-06,7764.05,False
15,19,2012-04-27,1090.36,False
6,14,2012-06-08,25765.96,False
39,20,2011-03-04,6158.01,False
38,79,2012-08-24,8845.83,False
14,97,2011-10-07,30885.41,False
18,22,2010-09-10,16013.08,True
22,21,2011-09-09,5178.31,True
18,24,2010-05-21,9017.92,False
9,3,2011-07-01,5099.84,False
35,51,2010-12-17,2.96,False
31,83,2011-09-16,9187.15,False
11,85,2012-08-24,1494.18,False
17,67,2010-07-16,6815.57,False
10,1,2012-06-22,24418.14,False
8,34,2010-09-10,5541.5,True
36,83,2012-10-12,2162.04,False
22,67,2010-11-26,10951.68,True
37,92,2012-10-12,61525.48,False
2,85,2012-08-17,2878.22,False
20,28,2012-02-10,1150.84,True
15,95,2011-12-23,31351.39,False
39,25,2010-10-15,5681.87,False
44,28,2010-09-03,30.0,False
28,67,2012-06-08,7760.94,False
40,92,2011-03-11,92908.63,False
29,23,2012-01-13,13010.33,False
42,98,2011-10-07,5381.83,False
32,9,2010-04-09,17110.52,False
3,10,2012-04-13,12806.01,False
29,85,2012-06-15,1876.6,False
13,36,2011-07-08,8741.99,False
15,71,2011-04-22,4122.7,False
14,19,2010-10-08,238.0,False
9,91,2012-09-21,950.16,False
29,81,2010-04-30,5425.31,False
25,72,2010-11-19,42361.36,False
40,96,2011-04-01,11518.51,False
27,79,2010-03-12,46495.49,False
8,17,2011-08-12,6774.88,False
8,52,2010-09-10,2340.29,True
44,28,2011-06-10,21.48,False
7,33,2010-04-02,2933.64,False
13,36,2010-09-10,1440.0,True
15,29,2012-06-01,3989.69,False
36,1,2010-04-09,2375.91,False
39,60,2010-06-25,7.5,False
17,17,2012-01-06,20813.38,False
20,32,2012-08-31,12554.64,False
33,94,2012-02-10,24642.57,True
14,79,2012-01-13,33126.18,False
39,35,2010-10-15,1713.0,False
11,2,2012-06-15,59535.44,False
36,6,2012-06-08,12.88,False
7,36,2010-09-24,1003.0,False
42,90,2012-06-22,50465.91,False
36,46,2010-12-31,2024.76,True
37,2,2012-08-17,18244.82,False
39,4,2012-07-06,53457.63,False
18,52,2010-08-27,3162.45,False
42,82,2012-02-24,7724.98,False
39,52,2010-04-02,1367.49,False
37,9,2012-09-07,130.3,True
8,38,2011-04-22,59811.34,False
9,27,2011-12-02,1157.57,False
1,83,2011-08-19,5551.16,False
2,14,2010-10-15,18012.26,False
17,13,2012-06-22,23426.23,False
16,97,2012-05-25,2837.12,False
32,35,2011-01-14,1316.0,False
26,20,2011-04-15,2286.63,False
3,14,2011-03-11,4471.02,False
9,31,2010-02-12,1312.96,True
35,56,2011-12-16,361.86,False
1,1,2011-11-04,39886.06,False
30,96,2011-06-10,19096.61,False
42,12,2010-03-26,56.0,False
11,91,2011-11-18,41831.56,False
20,24,2011-08-19,12679.41,False
41,28,2011-02-18,576.57,False
23,22,2011-10-21,24069.73,False
14,22,2012-06-29,13600.09,False
36,18,2011-04-15,331.43,False
28,96,2010-06-25,23600.26,False
30,6,2011-02-18,12.88,False
37,93,2010-03-12,19923.97,False
9,31,2010-04-23,593.72,False
28,51,2011-09-23,-10.56,False
14,31,2010-06-18,2989.96,False
12,14,2011-06-17,17618.6,False
11,94,2010-08-20,35092.46,False
28,42,2012-09-07,6516.74,True
35,9,2011-09-02,11704.81,False
16,3,2010-02-12,8721.26,True
32,24,2011-08-05,4727.98,False
31,25,2010-07-23,7426.5,False
27,95,2012-05-18,113696.32,False
25,5,2010-02-05,15513.71,False
35,16,2011-06-17,17698.7,False
14,98,2011-07-29,15953.3,False
7,23,2010-11-05,11694.07,False
14,98,2010-11-05,18115.53,False
15,26,2010-11-26,12137.44,True
27,92,2012-03-16,143769.51,False
29,22,2012-07-20,4928.03,False
42,91,2011-09-16,49019.51,False
37,3,2012-03-02,1366.09,False
4,23,2011-01-14,44394.87,False
1,13,2012-04-20,39499.85,False
43,94,2011-07-15,52939.04,False
11,2,2012-04-27,53358.64,False
39,25,2011-05-27,8697.05,False
7,91,2012-07-06,14168.56,False
14,81,2011-06-03,44927.5,False
18,49,2011-06-24,13173.21,False
44,25,2012-09-21,22.99,False
41,54,2010-12-24,639.76,False
19,46,2011-08-19,19368.57,False
45,2,2010-04-23,35093.14,False
44,25,2011-03-25,22.25,False
33,59,2010-07-23,19.75,False
14,46,2012-02-17,31958.85,False
8,41,2012-05-18,405.5,False
44,81,2010-10-22,7115.89,False
45,56,2012-05-11,14766.89,False
12,95,2010-02-12,37356.66,True
24,7,2012-07-27,22935.97,False
5,34,2011-10-21,3440.84,False
26,4,2011-10-28,24036.6,False
45,46,2011-11-04,11915.95,False
26,33,2012-09-28,2357.82,False
27,74,2010-09-24,23590.97,False
40,96,2012-06-29,19784.56,False
34,90,2010-08-20,42892.11,False
38,23,2011-10-14,63.46,False
34,9,2011-11-11,27888.97,False
32,56,2010-02-05,1612.5,False
31,67,2012-03-30,4795.65,False
13,44,2010-05-28,10231.75,False
45,9,2011-10-14,10175.85,False
40,45,2011-10-07,11.97,False
11,46,2011-10-14,23913.41,False
32,41,2011-05-20,2152.0,False
37,74,2010-07-09,976.46,False
24,23,2010-04-09,28921.48,False
22,21,2010-03-12,5086.9,False
36,2,2012-08-31,12491.12,False
40,2,2012-04-20,25160.83,False
37,10,2011-11-11,234.3,False
2,46,2011-10-14,25369.96,False
14,79,2010-11-19,34085.17,False
39,13,2010-09-24,51729.29,False
6,41,2011-08-12,1884.5,False
27,5,2010-08-20,23577.76,False
43,10,2012-01-06,436.48,False
30,95,2012-10-19,44553.35,False
14,28,2012-10-12,1307.64,False
6,59,2010-05-07,900.63,False
14,67,2010-03-12,13414.98,False
19,10,2012-04-13,25769.75,False
4,12,2010-03-19,10033.25,False
7,45,2012-09-28,8.97,False
32,87,2011-06-17,7469.09,False
18,21,2012-07-13,4836.9,False
41,16,2012-09-14,9091.22,False
34,5,2011-10-14,21144.4,False
28,85,2011-06-24,1445.23,False
6,59,2012-01-27,211.16,False
7,23,2012-08-03,13882.8,False
20,31,2012-10-12,3695.48,False
25,16,2010-07-30,20775.54,False
29,9,2010-04-16,20499.98,False
43,10,2011-03-11,503.51,False
40,87,2010-04-16,11813.73,False
40,8,2012-03-02,37189.64,False
43,9,2011-02-04,113.77,False
1,58,2010-09-17,3572.0,False
3,32,2012-06-22,4067.76,False
25,42,2012-10-26,5179.22,False
32,18,2010-02-12,11839.66,True
39,26,2010-11-12,10265.94,False
19,55,2010-07-02,13065.27,False
15,92,2012-06-08,20548.9,False
42,13,2011-12-02,13998.25,False
36,96,2010-03-19,13147.45,False
45,1,2010-12-03,18325.85,False
11,56,2012-01-20,1082.58,False
32,22,2012-03-09,8984.6,False
34,35,2012-03-09,986.68,False
27,29,2012-07-20,10919.69,False
33,97,2012-05-25,4946.71,False
44,90,2012-09-28,36056.09,False
25,9,2010-09-17,12051.7,False
27,17,2012-07-13,14059.81,False
40,32,2011-07-15,5332.59,False
9,32,2011-01-14,2666.84,False
26,35,2012-01-06,1347.45,False
15,40,2012-07-20,31873.19,False
12,80,2011-10-28,38.28,False
2,33,2010-07-23,8994.0,False
27,87,2011-09-30,17532.11,False
5,42,2010-10-01,2841.29,False
21,36,2011-06-03,5888.0,False
18,49,2010-04-09,13609.49,False
21,80,2012-03-09,50.0,False
14,7,2012-08-03,29475.33,False
18,29,2011-07-29,9374.07,False
30,23,2011-04-08,42.86,False
4,49,2012-08-24,7524.14,False
20,92,2010-08-13,173063.58,False
29,36,2010-11-12,1731.0,False
2,23,2010-07-30,28468.45,False
35,2,2010-04-23,57010.39,False
3,24,2011-08-12,7262.1,False
26,98,2011-03-18,7679.4,False
25,14,2010-12-31,15000.77,True
31,23,2012-01-27,15359.5,False
30,25,2011-02-11,24.25,True
6,23,2012-01-13,19634.21,False
24,46,2012-02-03,14945.64,False
4,52,2010-02-19,3501.37,False
43,13,2010-08-20,20749.53,False
21,13,2011-09-02,30333.4,False
19,79,2012-10-26,17854.65,False
43,96,2012-05-11,26560.23,False
35,79,2011-03-04,23228.12,False
22,83,2012-06-29,1195.92,False
18,91,2012-03-16,25112.09,False
1,59,2011-09-16,194.89,False
24,19,2010-12-31,42.0,True
27,20,2012-04-13,8793.44,False
27,23,2010-02-12,30776.71,True
18,98,2011-09-02,5.48,False
13,56,2011-11-25,1921.34,True
42,56,2012-06-08,41.74,False
41,24,2010-10-29,6506.1,False
40,45,2011-11-11,11.97,False
25,38,2011-12-09,44957.53,False
25,32,2010-02-19,4992.69,False
5,52,2012-01-13,424.88,False
24,22,2010-09-24,10841.31,False
15,1,2012-02-10,17198.39,True
20,82,2011-09-23,25032.75,False
10,81,2010-12-24,8646.17,False
27,33,2012-02-03,5978.2,False
17,36,2010-05-07,1118.5,False
22,34,2011-04-22,20831.11,False
35,20,2010-08-27,12121.73,False
22,71,2011-04-29,4118.15,False
28,99,2012-10-12,80.0,False
22,98,2010-11-05,69.5,False
23,38,2012-07-20,44065.9,False
20,60,2010-06-11,404.8,False
28,29,2010-05-07,5770.44,False
28,18,2011-04-29,13269.1,False
1,72,2012-01-13,37248.54,False
42,90,2011-10-21,55148.66,False
35,22,2010-06-18,24948.08,False
14,31,2011-01-14,2779.45,False
13,22,2011-06-24,14749.2,False
30,5,2010-10-29,327.6,False
17,5,2010-08-20,16084.83,False
37,8,2011-02-04,17515.58,False
27,95,2010-05-28,144586.48,False
6,67,2012-07-20,9407.22,False
9,27,2011-06-24,343.58,False
40,96,2010-06-18,18531.08,False
32,79,2011-04-22,15742.79,False
7,22,2010-08-20,6355.79,False
34,72,2011-10-14,30749.32,False
15,67,2012-01-27,4018.27,False
3,11,2012-02-10,8579.63,True
45,17,2011-09-02,9217.86,False
10,36,2010-04-23,4700.0,False
21,59,2010-12-03,2445.62,False
35,97,2011-10-14,2890.98,False
34,81,2011-01-21,15038.6,False
39,3,2011-03-18,8853.11,False
41,77,2012-06-01,8.44,False
19,16,2012-02-17,4549.21,False
30,25,2011-08-12,48.36,False
11,28,2010-03-26,943.57,False
4,14,2010-04-09,21059.47,False
20,5,2011-05-06,28195.3,False
24,99,2011-12-16,2030.0,False
8,93,2011-02-25,24279.08,False
18,35,2010-05-28,6377.0,False
17,11,2011-04-15,13367.69,False
27,60,2012-02-10,81.0,True
24,16,2010-03-26,20035.87,False
32,35,2011-02-25,1778.5,False
39,79,2010-09-03,39075.38,False
1,5,2012-08-17,15440.65,False
35,58,2010-11-05,2930.0,False
43,1,2010-07-02,5714.83,False
13,24,2010-03-26,9757.37,False
11,41,2012-05-25,620.35,False
7,52,2012-07-13,1012.86,False
8,40,2010-11-12,40728.75,False
25,71,2010-07-23,3647.02,False
38,95,2011-03-18,38763.43,False
32,87,2010-11-05,5562.74,False
7,55,2012-05-11,2614.16,False
18,72,2011-04-15,57638.7,False
32,28,2011-07-22,302.81,False
32,9,2010-03-05,9165.32,False
28,52,2010-04-16,2886.75,False
5,91,2012-09-21,1542.45,False
36,80,2010-05-14,22897.7,False
28,85,2012-01-06,1437.5,False
7,44,2011-03-04,2730.85,False
7,54,2011-07-29,76.54,False
2,11,2012-04-27,19100.83,False
4,42,2010-08-27,8733.8,False
34,52,2012-10-19,1475.17,False
19,58,2011-06-24,4255.0,False
23,55,2011-04-08,12601.22,False
42,83,2012-05-18,3876.02,False
11,91,2012-06-15,46296.09,False
1,27,2012-09-07,1060.29,True
15,23,2011-07-01,22155.68,False
12,74,2012-04-27,16288.04,False
32,10,2010-11-05,23260.26,False
42,97,2010-02-05,17084.47,False
24,9,2012-10-12,28349.41,False
17,85,2012-01-27,2466.47,False
24,25,2011-08-26,11887.82,False
13,2,2011-05-27,70677.1,False
19,93,2011-12-02,31427.58,False
3,60,2010-07-30,88.0,False
26,49,2011-04-01,4364.12,False
3,81,2011-01-14,1088.89,False
36,1,2011-11-04,5312.08,False
22,82,2010-09-24,14754.38,False
21,95,2010-09-10,38641.9,True
4,9,2010-08-27,34195.67,False
24,9,2011-04-15,22025.75,False
21,23,2010-11-05,42523.83,False
31,51,2011-04-15,9.0,False
40,41,2011-08-26,415.5,False
18,79,2010-09-24,20917.74,False
43,40,2011-12-02,18409.14,False
3,20,2012-08-31,1930.87,False
17,23,2010-04-02,11656.21,False
7,98,2010-09-03,85.5,False
35,74,2010-10-01,20909.17,False
9,87,2010-05-07,12239.34,False
26,71,2012-07-13,1787.3,False
45,11,2012-02-17,11482.91,False
6,55,2010-05-07,15603.86,False
11,94,2010-11-12,31154.52,False
41,74,2011-05-06,19485.82,False
4,74,2011-12-23,27515.87,False
37,4,2012-02-03,19500.95,False
32,41,2012-10-12,3329.84,False
29,49,2011-12-09,38.61,False
35,58,2010-03-19,4293.0,False
42,13,2011-07-29,13580.19,False
24,46,2011-08-26,15594.17,False
20,92,2011-06-17,160850.97,False
4,91,2011-03-04,68740.27,False
36,38,2012-02-24,18755.5,False
26,24,2010-03-19,2063.15,False
16,91,2012-04-27,5229.05,False
8,4,2012-10-19,22333.67,False
5,1,2010-09-17,8103.93,False
16,36,2012-10-12,1029.22,False
39,82,2011-11-04,26556.51,False
2,98,2010-06-11,14024.29,False
34,9,2011-09-30,14701.82,False
26,55,2012-02-24,9588.85,False
44,31,2010-10-22,7.92,False
40,40,2010-08-13,31419.18,False
34,7,2010-03-12,13556.01,False
3,97,2012-06-15,528.57,False
25,42,2010-11-05,4793.02,False
7,14,2010-03-12,8680.21,False
21,17,2012-08-31,5108.0,False
30,96,2011-09-23,15586.38,False
9,60,2011-11-04,79.2,False
26,54,2011-02-04,109.0,False
16,80,2012-03-23,839.58,False
21,5,2011-07-01,13902.96,False
40,47,2011-09-23,-109.0,False
12,90,2010-08-20,9399.08,False
16,22,2012-10-26,6957.78,False
34,9,2012-06-01,23823.03,False
32,17,2011-04-15,12268.28,False
2,23,2010-11-26,45629.58,True
27,19,2012-04-20,1328.41,False
16,27,2010-09-03,613.0,False
23,59,2012-03-23,483.65,False
45,24,2010-12-03,6107.9,False
32,28,2012-07-20,306.54,False
8,79,2010-03-19,17504.31,False
17,56,2010-12-31,53.0,True
33,14,2011-11-18,1006.74,False
12,72,2012-09-28,46368.2,False
31,58,2011-04-29,4045.0,False
21,20,2011-09-09,4981.92,True
38,20,2010-07-23,48.0,False
21,97,2011-07-08,2432.12,False
43,3,2010-04-09,944.2,False
20,50,2010-05-21,3355.0,False
16,34,2010-03-05,4132.32,False
34,10,2011-12-23,23938.55,False
14,60,2011-10-07,431.2,False
7,80,2011-11-25,544.06,True
19,37,2011-03-11,2689.75,False
31,80,2011-07-29,18663.69,False
23,67,2011-12-02,15545.19,False
1,6,2012-04-27,3319.32,False
39,58,2010-06-04,1168.0,False
39,2,2010-10-08,61764.86,False
23,11,2011-06-10,51588.6,False
18,81,2012-10-19,12329.4,False
26,26,2011-08-19,3343.36,False
21,10,2010-04-09,13796.44,False
22,8,2012-01-06,34611.49,False
27,6,2010-05-28,11389.9,False
35,98,2012-02-03,94.78,False
4,92,2011-11-18,202030.01,False
10,48,2011-02-18,1536.0,False
9,8,2012-07-20,21834.95,False
2,5,2010-02-12,37978.19,True
8,90,2010-04-23,35041.69,False
34,3,2011-09-23,7335.34,False
5,44,2010-07-16,1184.35,False
7,71,2010-11-19,2044.14,False
35,81,2011-09-02,6416.4,False
23,97,2010-10-22,44.1,False
22,97,2010-05-21,4551.22,False
33,92,2010-04-16,43961.51,False
13,42,2010-08-13,8666.92,False
19,72,2012-07-13,44171.89,False
15,44,2011-07-15,3292.65,False
45,14,2010-10-15,12063.84,False
23,87,2011-10-28,30131.19,False
43,74,2012-01-06,688.09,False
21,58,2011-03-18,410.0,False
4,32,2010-02-19,22677.73,False
25,49,2011-05-13,10381.36,False
9,71,2011-10-14,1888.57,False
40,12,2010-03-19,4444.08,False
39,71,2010-02-19,5400.28,False
39,51,2010-08-27,7.08,False
42,96,2010-10-15,13269.26,False
44,67,2012-06-29,972.07,False
36,16,2011-11-04,410.63,False
34,45,2011-01-21,28.94,False
16,52,2011-07-01,1463.82,False
15,3,2011-09-09,28247.21,True
21,36,2011-11-04,2689.83,False
34,4,2012-02-03,20396.85,False
45,7,2012-02-03,13346.39,False
20,37,2010-12-31,4490.55,True
26,36,2011-06-03,2039.0,False
10,59,2010-12-24,49196.79,False
28,96,2012-08-24,27442.0,False
41,29,2012-05-04,4687.24,False
4,26,2011-08-12,16321.73,False
35,59,2011-07-08,130.37,False
20,6,2010-02-12,9525.41,True
4,90,2012-03-16,95099.86,False
37,74,2011-10-28,374.48,False
20,95,2010-05-14,165387.68,False
35,72,2011-04-29,66552.52,False
44,13,2010-06-11,7250.26,False
43,94,2012-10-19,48948.18,False
34,31,2011-06-03,746.76,False
41,44,2010-04-30,4029.16,False
40,3,2012-03-16,4565.76,False
38,1,2012-10-05,7880.67,False
43,7,2011-07-15,265.76,False
30,17,2011-04-22,143.57,False
17,34,2011-03-25,6781.27,False
41,8,2011-12-23,51548.86,False
25,27,2010-12-03,2407.26,False
32,93,2012-09-14,32899.17,False
1,87,2012-09-28,47292.44,False
43,72,2012-02-03,165.37,False
26,82,2012-08-03,15584.92,False
30,90,2012-05-25,34252.09,False
29,32,2011-01-07,3320.97,False
32,13,2010-11-12,30784.8,False
34,91,2010-12-31,29067.57,True
9,71,2010-10-29,1084.84,False
24,36,2012-04-06,1745.0,False
34,74,2011-11-25,12471.93,True
44,90,2011-06-03,30504.32,False
12,30,2010-05-14,7480.12,False
20,52,2012-05-11,4069.43,False
23,38,2010-02-12,41097.0,True
6,9,2011-11-04,57159.63,False
41,38,2011-07-15,46730.72,False
34,3,2010-03-26,5582.9,False
9,55,2012-03-16,7338.21,False
30,16,2011-04-29,2318.92,False
27,40,2011-09-16,64031.48,False
24,93,2010-08-13,37679.38,False
29,4,2011-11-04,15280.29,False
18,31,2010-08-20,8641.71,False
3,14,2010-12-24,13462.8,False
7,3,2012-07-27,12027.41,False
41,82,2011-08-05,20835.61,False
19,8,2011-09-09,42516.93,True
17,26,2011-08-05,5735.19,False
37,11,2012-06-01,1925.46,False
45,87,2011-09-30,5950.36,False
29,35,2012-08-03,1173.25,False
27,14,2011-11-25,78579.09,True
13,24,2010-05-14,7587.27,False
2,25,2010-04-09,21236.25,False
9,17,2010-03-12,5119.2,False
19,85,2012-07-13,3918.86,False
24,29,2011-11-25,7670.88,True
42,3,2012-04-20,600.94,False
21,4,2010-12-24,24212.6,False
15,26,2010-11-05,5282.94,False
22,2,2011-02-25,50676.65,False
7,23,2011-08-19,14045.62,False
3,47,2010-04-16,45.0,False
23,20,2010-10-08,11472.88,False
23,44,2011-04-08,6422.54,False
26,98,2011-08-26,8685.97,False
36,91,2011-06-24,11227.42,False
16,59,2010-10-29,135.55,False
34,3,2012-01-20,7782.51,False
8,27,2010-06-04,535.5,False
28,52,2011-06-10,2239.85,False
21,44,2011-02-25,4287.59,False
2,2,2010-10-22,62810.47,False
3,44,2012-01-20,2138.16,False
1,51,2010-07-23,11.12,False
14,74,2010-11-05,28069.96,False
37,21,2011-10-07,2063.3,False
45,22,2011-09-09,7748.88,True
22,41,2012-04-27,1073.0,False
37,83,2012-06-01,2263.74,False
30,92,2010-08-20,50953.42,False
40,99,2012-02-03,130.0,False
16,27,2012-10-19,852.81,False
6,8,2012-08-03,50760.93,False
18,24,2011-05-13,7950.09,False
29,30,2010-07-02,4197.48,False
20,48,2010-10-29,1640.0,False
40,29,2010-11-26,4651.5,True
35,31,2011-02-18,4034.55,False
25,79,2012-06-22,9092.55,False
41,72,2011-02-11,64198.86,True
24,14,2010-11-26,46674.53,True
14,83,2011-06-10,11274.47,False
28,21,2011-07-01,4908.74,False
34,26,2012-06-08,3303.25,False
25,26,2011-02-18,3629.85,False
11,41,2011-12-30,2057.41,True
31,81,2011-04-29,23286.87,False
6,98,2011-08-19,8672.62,False
26,19,2012-05-25,800.31,False
5,33,2010-02-05,1856.55,False
34,40,2010-07-16,35832.75,False
16,40,2010-12-24,44681.03,False
3,71,2010-02-26,930.86,False
20,27,2010-05-21,2310.0,False
41,95,2011-09-30,86400.23,False
20,59,2012-05-11,594.53,False
2,9,2011-10-07,33227.59,False
13,17,2012-05-11,15068.59,False
25,12,2010-07-30,3534.87,False
35,4,2011-12-23,17868.14,False
9,29,2012-05-25,1461.28,False
42,72,2011-08-19,-79.97,False
38,67,2011-05-20,585.96,False
24,44,2011-04-15,3506.17,False
22,4,2010-03-12,26994.34,False
11,6,2011-08-12,4305.29,False
5,9,2012-01-20,4875.96,False
21,54,2010-04-16,391.0,False
37,27,2011-12-23,20.51,False
39,13,2011-01-14,48370.65,False
1,31,2011-05-06,1651.68,False
7,6,2011-09-09,5431.09,True
13,91,2010-07-30,71935.56,False
32,85,2010-05-14,2523.24,False
11,95,2012-09-21,76914.51,False
10,72,2012-10-12,113547.32,False
32,59,2011-11-25,612.57,True
7,46,2011-04-29,11637.19,False
31,58,2011-09-23,2810.0,False
16,41,2011-03-18,3109.9,False
2,1,2011-07-01,21706.59,False
31,55,2010-07-23,5844.36,False
